studentId,examId,subjectId,marksObtained,grade,isPassed,schoolId
STU-2026-0063,EXM-0095,SUB-HIST,16.2,C,True,SCH-001
STU-2026-0064,EXM-0095,SUB-HIST,18.4,B,True,SCH-001
STU-2026-0065,EXM-0095,SUB-HIST,16.1,C,True,SCH-001
STU-2026-0066,EXM-0095,SUB-HIST,18.2,B,True,SCH-001
STU-2026-0067,EXM-0096,SUB-MATH,10.7,F,True,SCH-001
STU-2026-0068,EXM-0096,SUB-MATH,20.7,A,True,SCH-001
STU-2026-0069,EXM-0096,SUB-MATH,12.9,D,True,SCH-001
STU-2026-0070,EXM-0096,SUB-MATH,19.2,B,True,SCH-001
STU-2026-0071,EXM-0096,SUB-MATH,16.8,C,True,SCH-001
STU-2026-0072,EXM-0096,SUB-MATH,18.6,B,True,SCH-001
STU-2026-0073,EXM-0096,SUB-MATH,19.7,B,True,SCH-001
STU-2026-0074,EXM-0096,SUB-MATH,16.9,C,True,SCH-001
STU-2026-0075,EXM-0096,SUB-MATH,19.2,B,True,SCH-001
STU-2026-0076,EXM-0096,SUB-MATH,17.0,C,True,SCH-001
STU-2026-0077,EXM-0096,SUB-MATH,21.9,A,True,SCH-001
STU-2026-0078,EXM-0096,SUB-MATH,17.0,C,True,SCH-001
STU-2026-0079,EXM-0096,SUB-MATH,18.4,B,True,SCH-001
STU-2026-0080,EXM-0096,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0081,EXM-0096,SUB-MATH,18.5,B,True,SCH-001
STU-2026-0082,EXM-0096,SUB-MATH,16.1,C,True,SCH-001
STU-2026-0083,EXM-0096,SUB-MATH,20.8,A,True,SCH-001
STU-2026-0084,EXM-0096,SUB-MATH,22.3,A,True,SCH-001
STU-2026-0085,EXM-0096,SUB-MATH,22.2,A,True,SCH-001
STU-2026-0086,EXM-0096,SUB-MATH,16.9,C,True,SCH-001
STU-2026-0087,EXM-0096,SUB-MATH,21.2,A,True,SCH-001
STU-2026-0088,EXM-0096,SUB-MATH,12.2,F,True,SCH-001
STU-2026-0089,EXM-0096,SUB-MATH,20.1,A,True,SCH-001
STU-2026-0090,EXM-0096,SUB-MATH,17.3,C,True,SCH-001
STU-2026-0091,EXM-0096,SUB-MATH,15.1,C,True,SCH-001
STU-2026-0092,EXM-0096,SUB-MATH,18.5,B,True,SCH-001
STU-2026-0093,EXM-0096,SUB-MATH,16.9,C,True,SCH-001
STU-2026-0094,EXM-0096,SUB-MATH,22.8,A+,True,SCH-001
STU-2026-0095,EXM-0096,SUB-MATH,16.1,C,True,SCH-001
STU-2026-0096,EXM-0096,SUB-MATH,17.2,C,True,SCH-001
STU-2026-0097,EXM-0096,SUB-MATH,8.3,F,False,SCH-001
STU-2026-0098,EXM-0096,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0099,EXM-0096,SUB-MATH,24.8,A+,True,SCH-001
STU-2026-0100,EXM-0096,SUB-MATH,17.5,B,True,SCH-001
STU-2026-0101,EXM-0096,SUB-MATH,22.1,A,True,SCH-001
STU-2026-0102,EXM-0096,SUB-MATH,22.7,A+,True,SCH-001
STU-2026-0103,EXM-0096,SUB-MATH,17.3,C,True,SCH-001
STU-2026-0104,EXM-0096,SUB-MATH,17.6,B,True,SCH-001
STU-2026-0105,EXM-0096,SUB-MATH,14.3,D,True,SCH-001
STU-2026-0106,EXM-0096,SUB-MATH,16.2,C,True,SCH-001
STU-2026-0107,EXM-0096,SUB-MATH,16.5,C,True,SCH-001
STU-2026-0108,EXM-0096,SUB-MATH,18.8,B,True,SCH-001
STU-2026-0109,EXM-0096,SUB-MATH,23.7,A+,True,SCH-001
STU-2026-0110,EXM-0096,SUB-MATH,7.5,F,False,SCH-001
STU-2026-0111,EXM-0096,SUB-MATH,17.7,B,True,SCH-001
STU-2026-0112,EXM-0096,SUB-MATH,18.6,B,True,SCH-001
STU-2026-0113,EXM-0096,SUB-MATH,18.6,B,True,SCH-001
STU-2026-0114,EXM-0096,SUB-MATH,18.5,B,True,SCH-001
STU-2026-0115,EXM-0096,SUB-MATH,18.5,B,True,SCH-001
STU-2026-0116,EXM-0096,SUB-MATH,24.6,A+,True,SCH-001
STU-2026-0117,EXM-0096,SUB-MATH,18.9,B,True,SCH-001
STU-2026-0118,EXM-0096,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0119,EXM-0096,SUB-MATH,24.8,A+,True,SCH-001
STU-2026-0120,EXM-0096,SUB-MATH,6.8,F,False,SCH-001
STU-2026-0121,EXM-0096,SUB-MATH,21.8,A,True,SCH-001
STU-2026-0122,EXM-0096,SUB-MATH,20.6,A,True,SCH-001
STU-2026-0123,EXM-0096,SUB-MATH,17.4,C,True,SCH-001
STU-2026-0124,EXM-0096,SUB-MATH,24.2,A+,True,SCH-001
STU-2026-0125,EXM-0096,SUB-MATH,17.3,C,True,SCH-001
STU-2026-0126,EXM-0096,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0127,EXM-0096,SUB-MATH,21.7,A,True,SCH-001
STU-2026-0128,EXM-0096,SUB-MATH,11.4,F,True,SCH-001
STU-2026-0129,EXM-0096,SUB-MATH,22.3,A,True,SCH-001
STU-2026-0130,EXM-0096,SUB-MATH,20.0,A,True,SCH-001
STU-2026-0131,EXM-0096,SUB-MATH,19.6,B,True,SCH-001
STU-2026-0132,EXM-0096,SUB-MATH,17.9,B,True,SCH-001
STU-2026-0067,EXM-0097,SUB-PHY,9.6,F,True,SCH-001
STU-2026-0068,EXM-0097,SUB-PHY,21.6,A,True,SCH-001
STU-2026-0069,EXM-0097,SUB-PHY,16.2,C,True,SCH-001
STU-2026-0070,EXM-0097,SUB-PHY,20.0,A,True,SCH-001
STU-2026-0071,EXM-0097,SUB-PHY,19.6,B,True,SCH-001
STU-2026-0072,EXM-0097,SUB-PHY,15.7,C,True,SCH-001
STU-2026-0073,EXM-0097,SUB-PHY,19.0,B,True,SCH-001
STU-2026-0074,EXM-0097,SUB-PHY,19.6,B,True,SCH-001
STU-2026-0075,EXM-0097,SUB-PHY,20.7,A,True,SCH-001
STU-2026-0076,EXM-0097,SUB-PHY,17.5,B,True,SCH-001
STU-2026-0077,EXM-0097,SUB-PHY,20.6,A,True,SCH-001
STU-2026-0078,EXM-0097,SUB-PHY,16.3,C,True,SCH-001
STU-2026-0079,EXM-0097,SUB-PHY,18.6,B,True,SCH-001
STU-2026-0080,EXM-0097,SUB-PHY,21.4,A,True,SCH-001
STU-2026-0081,EXM-0097,SUB-PHY,15.5,C,True,SCH-001
STU-2026-0082,EXM-0097,SUB-PHY,18.1,B,True,SCH-001
STU-2026-0083,EXM-0097,SUB-PHY,19.1,B,True,SCH-001
STU-2026-0084,EXM-0097,SUB-PHY,22.9,A+,True,SCH-001
STU-2026-0085,EXM-0097,SUB-PHY,18.9,B,True,SCH-001
STU-2026-0086,EXM-0097,SUB-PHY,16.7,C,True,SCH-001
STU-2026-0087,EXM-0097,SUB-PHY,23.0,A+,True,SCH-001
STU-2026-0088,EXM-0097,SUB-PHY,14.8,D,True,SCH-001
STU-2026-0089,EXM-0097,SUB-PHY,20.3,A,True,SCH-001
STU-2026-0090,EXM-0097,SUB-PHY,17.4,C,True,SCH-001
STU-2026-0091,EXM-0097,SUB-PHY,20.3,A,True,SCH-001
STU-2026-0092,EXM-0097,SUB-PHY,18.7,B,True,SCH-001
STU-2026-0093,EXM-0097,SUB-PHY,17.7,B,True,SCH-001
STU-2026-0094,EXM-0097,SUB-PHY,23.1,A+,True,SCH-001
STU-2026-0095,EXM-0097,SUB-PHY,17.5,B,True,SCH-001
STU-2026-0096,EXM-0097,SUB-PHY,18.3,B,True,SCH-001
STU-2026-0097,EXM-0097,SUB-PHY,4.6,F,False,SCH-001
STU-2026-0098,EXM-0097,SUB-PHY,21.0,A,True,SCH-001
STU-2026-0099,EXM-0097,SUB-PHY,24.1,A+,True,SCH-001
STU-2026-0100,EXM-0097,SUB-PHY,15.8,C,True,SCH-001
STU-2026-0101,EXM-0097,SUB-PHY,19.4,B,True,SCH-001
STU-2026-0102,EXM-0097,SUB-PHY,21.4,A,True,SCH-001
STU-2026-0103,EXM-0097,SUB-PHY,16.3,C,True,SCH-001
STU-2026-0104,EXM-0097,SUB-PHY,11.2,F,True,SCH-001
STU-2026-0105,EXM-0097,SUB-PHY,16.5,C,True,SCH-001
STU-2026-0106,EXM-0097,SUB-PHY,14.8,D,True,SCH-001
STU-2026-0107,EXM-0097,SUB-PHY,16.3,C,True,SCH-001
STU-2026-0108,EXM-0097,SUB-PHY,17.9,B,True,SCH-001
STU-2026-0109,EXM-0097,SUB-PHY,23.7,A+,True,SCH-001
STU-2026-0110,EXM-0097,SUB-PHY,14.1,D,True,SCH-001
STU-2026-0111,EXM-0097,SUB-PHY,16.6,C,True,SCH-001
STU-2026-0112,EXM-0097,SUB-PHY,18.3,B,True,SCH-001
STU-2026-0113,EXM-0097,SUB-PHY,20.1,A,True,SCH-001
STU-2026-0114,EXM-0097,SUB-PHY,22.6,A+,True,SCH-001
STU-2026-0115,EXM-0097,SUB-PHY,19.8,B,True,SCH-001
STU-2026-0116,EXM-0097,SUB-PHY,22.5,A+,True,SCH-001
STU-2026-0117,EXM-0097,SUB-PHY,19.5,B,True,SCH-001
STU-2026-0118,EXM-0097,SUB-PHY,23.9,A+,True,SCH-001
STU-2026-0119,EXM-0097,SUB-PHY,23.0,A+,True,SCH-001
STU-2026-0120,EXM-0097,SUB-PHY,6.2,F,False,SCH-001
STU-2026-0121,EXM-0097,SUB-PHY,19.4,B,True,SCH-001
STU-2026-0122,EXM-0097,SUB-PHY,22.1,A,True,SCH-001
STU-2026-0123,EXM-0097,SUB-PHY,17.7,B,True,SCH-001
STU-2026-0124,EXM-0097,SUB-PHY,24.1,A+,True,SCH-001
STU-2026-0125,EXM-0097,SUB-PHY,19.6,B,True,SCH-001
STU-2026-0126,EXM-0097,SUB-PHY,20.7,A,True,SCH-001
STU-2026-0127,EXM-0097,SUB-PHY,20.0,A,True,SCH-001
STU-2026-0128,EXM-0097,SUB-PHY,14.3,D,True,SCH-001
STU-2026-0129,EXM-0097,SUB-PHY,21.6,A,True,SCH-001
STU-2026-0130,EXM-0097,SUB-PHY,18.3,B,True,SCH-001
STU-2026-0131,EXM-0097,SUB-PHY,18.9,B,True,SCH-001
STU-2026-0132,EXM-0097,SUB-PHY,20.4,A,True,SCH-001
STU-2026-0067,EXM-0098,SUB-CHEM,13.1,D,True,SCH-001
STU-2026-0068,EXM-0098,SUB-CHEM,20.0,A,True,SCH-001
STU-2026-0069,EXM-0098,SUB-CHEM,14.8,D,True,SCH-001
STU-2026-0070,EXM-0098,SUB-CHEM,21.0,A,True,SCH-001
STU-2026-0071,EXM-0098,SUB-CHEM,16.5,C,True,SCH-001
STU-2026-0072,EXM-0098,SUB-CHEM,14.5,D,True,SCH-001
STU-2026-0073,EXM-0098,SUB-CHEM,20.1,A,True,SCH-001
STU-2026-0074,EXM-0098,SUB-CHEM,18.7,B,True,SCH-001
STU-2026-0075,EXM-0098,SUB-CHEM,19.5,B,True,SCH-001
STU-2026-0076,EXM-0098,SUB-CHEM,18.4,B,True,SCH-001
STU-2026-0077,EXM-0098,SUB-CHEM,21.2,A,True,SCH-001
STU-2026-0078,EXM-0098,SUB-CHEM,16.3,C,True,SCH-001
STU-2026-0079,EXM-0098,SUB-CHEM,19.7,B,True,SCH-001
STU-2026-0080,EXM-0098,SUB-CHEM,21.7,A,True,SCH-001
STU-2026-0081,EXM-0098,SUB-CHEM,16.5,C,True,SCH-001
STU-2026-0082,EXM-0098,SUB-CHEM,15.8,C,True,SCH-001
STU-2026-0083,EXM-0098,SUB-CHEM,20.5,A,True,SCH-001
STU-2026-0084,EXM-0098,SUB-CHEM,19.6,B,True,SCH-001
STU-2026-0085,EXM-0098,SUB-CHEM,21.5,A,True,SCH-001
STU-2026-0086,EXM-0098,SUB-CHEM,12.9,D,True,SCH-001
STU-2026-0087,EXM-0098,SUB-CHEM,23.5,A+,True,SCH-001
STU-2026-0088,EXM-0098,SUB-CHEM,15.4,C,True,SCH-001
STU-2026-0089,EXM-0098,SUB-CHEM,16.2,C,True,SCH-001
STU-2026-0090,EXM-0098,SUB-CHEM,20.1,A,True,SCH-001
STU-2026-0091,EXM-0098,SUB-CHEM,20.6,A,True,SCH-001
STU-2026-0092,EXM-0098,SUB-CHEM,17.0,C,True,SCH-001
STU-2026-0093,EXM-0098,SUB-CHEM,19.7,B,True,SCH-001
STU-2026-0094,EXM-0098,SUB-CHEM,19.4,B,True,SCH-001
STU-2026-0095,EXM-0098,SUB-CHEM,16.0,C,True,SCH-001
STU-2026-0096,EXM-0098,SUB-CHEM,20.8,A,True,SCH-001
STU-2026-0097,EXM-0098,SUB-CHEM,10.1,F,True,SCH-001
STU-2026-0098,EXM-0098,SUB-CHEM,21.3,A,True,SCH-001
STU-2026-0099,EXM-0098,SUB-CHEM,24.8,A+,True,SCH-001
STU-2026-0100,EXM-0098,SUB-CHEM,18.8,B,True,SCH-001
STU-2026-0101,EXM-0098,SUB-CHEM,23.5,A+,True,SCH-001
STU-2026-0102,EXM-0098,SUB-CHEM,18.9,B,True,SCH-001
STU-2026-0103,EXM-0098,SUB-CHEM,21.3,A,True,SCH-001
STU-2026-0104,EXM-0098,SUB-CHEM,14.3,D,True,SCH-001
STU-2026-0105,EXM-0098,SUB-CHEM,13.2,D,True,SCH-001
STU-2026-0106,EXM-0098,SUB-CHEM,14.1,D,True,SCH-001
STU-2026-0107,EXM-0098,SUB-CHEM,16.7,C,True,SCH-001
STU-2026-0108,EXM-0098,SUB-CHEM,21.5,A,True,SCH-001
STU-2026-0109,EXM-0098,SUB-CHEM,23.1,A+,True,SCH-001
STU-2026-0110,EXM-0098,SUB-CHEM,9.9,F,True,SCH-001
STU-2026-0111,EXM-0098,SUB-CHEM,16.8,C,True,SCH-001
STU-2026-0112,EXM-0098,SUB-CHEM,19.3,B,True,SCH-001
STU-2026-0113,EXM-0098,SUB-CHEM,18.1,B,True,SCH-001
STU-2026-0114,EXM-0098,SUB-CHEM,18.5,B,True,SCH-001
STU-2026-0115,EXM-0098,SUB-CHEM,18.9,B,True,SCH-001
STU-2026-0116,EXM-0098,SUB-CHEM,24.8,A+,True,SCH-001
STU-2026-0117,EXM-0098,SUB-CHEM,19.6,B,True,SCH-001
STU-2026-0118,EXM-0098,SUB-CHEM,22.1,A,True,SCH-001
STU-2026-0119,EXM-0098,SUB-CHEM,19.7,B,True,SCH-001
STU-2026-0120,EXM-0098,SUB-CHEM,6.3,F,False,SCH-001
STU-2026-0121,EXM-0098,SUB-CHEM,18.9,B,True,SCH-001
STU-2026-0122,EXM-0098,SUB-CHEM,20.7,A,True,SCH-001
STU-2026-0123,EXM-0098,SUB-CHEM,18.1,B,True,SCH-001
STU-2026-0124,EXM-0098,SUB-CHEM,20.4,A,True,SCH-001
STU-2026-0125,EXM-0098,SUB-CHEM,16.2,C,True,SCH-001
STU-2026-0126,EXM-0098,SUB-CHEM,19.6,B,True,SCH-001
STU-2026-0127,EXM-0098,SUB-CHEM,19.1,B,True,SCH-001
STU-2026-0128,EXM-0098,SUB-CHEM,11.1,F,True,SCH-001
STU-2026-0129,EXM-0098,SUB-CHEM,21.0,A,True,SCH-001
STU-2026-0130,EXM-0098,SUB-CHEM,17.9,B,True,SCH-001
STU-2026-0131,EXM-0098,SUB-CHEM,20.6,A,True,SCH-001
STU-2026-0132,EXM-0098,SUB-CHEM,19.5,B,True,SCH-001
STU-2026-0067,EXM-0099,SUB-ENG,10.4,F,True,SCH-001
STU-2026-0068,EXM-0099,SUB-ENG,21.6,A,True,SCH-001
STU-2026-0069,EXM-0099,SUB-ENG,16.9,C,True,SCH-001
STU-2026-0070,EXM-0099,SUB-ENG,23.7,A+,True,SCH-001
STU-2026-0071,EXM-0099,SUB-ENG,17.0,C,True,SCH-001
STU-2026-0072,EXM-0099,SUB-ENG,17.3,C,True,SCH-001
STU-2026-0073,EXM-0099,SUB-ENG,18.0,B,True,SCH-001
STU-2026-0074,EXM-0099,SUB-ENG,20.4,A,True,SCH-001
STU-2026-0075,EXM-0099,SUB-ENG,17.9,B,True,SCH-001
STU-2026-0076,EXM-0099,SUB-ENG,14.7,D,True,SCH-001
STU-2026-0077,EXM-0099,SUB-ENG,15.5,C,True,SCH-001
STU-2026-0078,EXM-0099,SUB-ENG,19.0,B,True,SCH-001
STU-2026-0079,EXM-0099,SUB-ENG,19.9,B,True,SCH-001
STU-2026-0080,EXM-0099,SUB-ENG,21.2,A,True,SCH-001
STU-2026-0081,EXM-0099,SUB-ENG,16.7,C,True,SCH-001
STU-2026-0082,EXM-0099,SUB-ENG,15.6,C,True,SCH-001
STU-2026-0083,EXM-0099,SUB-ENG,19.0,B,True,SCH-001
STU-2026-0084,EXM-0099,SUB-ENG,20.5,A,True,SCH-001
STU-2026-0085,EXM-0099,SUB-ENG,21.5,A,True,SCH-001
STU-2026-0086,EXM-0099,SUB-ENG,14.3,D,True,SCH-001
STU-2026-0087,EXM-0099,SUB-ENG,23.1,A+,True,SCH-001
STU-2026-0088,EXM-0099,SUB-ENG,13.5,D,True,SCH-001
STU-2026-0089,EXM-0099,SUB-ENG,20.1,A,True,SCH-001
STU-2026-0090,EXM-0099,SUB-ENG,17.0,C,True,SCH-001
STU-2026-0091,EXM-0099,SUB-ENG,18.8,B,True,SCH-001
STU-2026-0092,EXM-0099,SUB-ENG,17.8,B,True,SCH-001
STU-2026-0093,EXM-0099,SUB-ENG,19.2,B,True,SCH-001
STU-2026-0094,EXM-0099,SUB-ENG,22.9,A+,True,SCH-001
STU-2026-0095,EXM-0099,SUB-ENG,18.2,B,True,SCH-001
STU-2026-0096,EXM-0099,SUB-ENG,18.5,B,True,SCH-001
STU-2026-0097,EXM-0099,SUB-ENG,6.3,F,False,SCH-001
STU-2026-0098,EXM-0099,SUB-ENG,24.8,A+,True,SCH-001
STU-2026-0099,EXM-0099,SUB-ENG,22.8,A+,True,SCH-001
STU-2026-0100,EXM-0099,SUB-ENG,16.3,C,True,SCH-001
STU-2026-0101,EXM-0099,SUB-ENG,20.8,A,True,SCH-001
STU-2026-0102,EXM-0099,SUB-ENG,22.1,A,True,SCH-001
STU-2026-0103,EXM-0099,SUB-ENG,16.6,C,True,SCH-001
STU-2026-0104,EXM-0099,SUB-ENG,17.0,C,True,SCH-001
STU-2026-0105,EXM-0099,SUB-ENG,15.2,C,True,SCH-001
STU-2026-0106,EXM-0099,SUB-ENG,13.4,D,True,SCH-001
STU-2026-0107,EXM-0099,SUB-ENG,14.7,D,True,SCH-001
STU-2026-0108,EXM-0099,SUB-ENG,20.6,A,True,SCH-001
STU-2026-0109,EXM-0099,SUB-ENG,22.2,A,True,SCH-001
STU-2026-0110,EXM-0099,SUB-ENG,11.2,F,True,SCH-001
STU-2026-0111,EXM-0099,SUB-ENG,14.1,D,True,SCH-001
STU-2026-0112,EXM-0099,SUB-ENG,21.0,A,True,SCH-001
STU-2026-0113,EXM-0099,SUB-ENG,21.2,A,True,SCH-001
STU-2026-0114,EXM-0099,SUB-ENG,19.3,B,True,SCH-001
STU-2026-0115,EXM-0099,SUB-ENG,19.2,B,True,SCH-001
STU-2026-0116,EXM-0099,SUB-ENG,20.2,A,True,SCH-001
STU-2026-0117,EXM-0099,SUB-ENG,18.7,B,True,SCH-001
STU-2026-0118,EXM-0099,SUB-ENG,20.4,A,True,SCH-001
STU-2026-0119,EXM-0099,SUB-ENG,24.0,A+,True,SCH-001
STU-2026-0120,EXM-0099,SUB-ENG,7.4,F,False,SCH-001
STU-2026-0121,EXM-0099,SUB-ENG,19.6,B,True,SCH-001
STU-2026-0122,EXM-0099,SUB-ENG,23.7,A+,True,SCH-001
STU-2026-0123,EXM-0099,SUB-ENG,16.6,C,True,SCH-001
STU-2026-0124,EXM-0099,SUB-ENG,19.5,B,True,SCH-001
STU-2026-0125,EXM-0099,SUB-ENG,18.6,B,True,SCH-001
STU-2026-0126,EXM-0099,SUB-ENG,18.6,B,True,SCH-001
STU-2026-0127,EXM-0099,SUB-ENG,20.3,A,True,SCH-001
STU-2026-0128,EXM-0099,SUB-ENG,11.6,F,True,SCH-001
STU-2026-0129,EXM-0099,SUB-ENG,21.6,A,True,SCH-001
STU-2026-0130,EXM-0099,SUB-ENG,19.3,B,True,SCH-001
STU-2026-0131,EXM-0099,SUB-ENG,18.2,B,True,SCH-001
STU-2026-0132,EXM-0099,SUB-ENG,20.3,A,True,SCH-001
STU-2026-0067,EXM-0100,SUB-HIST,8.1,F,False,SCH-001
STU-2026-0068,EXM-0100,SUB-HIST,22.7,A+,True,SCH-001
STU-2026-0069,EXM-0100,SUB-HIST,15.7,C,True,SCH-001
STU-2026-0070,EXM-0100,SUB-HIST,20.5,A,True,SCH-001
STU-2026-0071,EXM-0100,SUB-HIST,16.4,C,True,SCH-001
STU-2026-0072,EXM-0100,SUB-HIST,16.3,C,True,SCH-001
STU-2026-0073,EXM-0100,SUB-HIST,18.0,B,True,SCH-001
STU-2026-0074,EXM-0100,SUB-HIST,21.8,A,True,SCH-001
STU-2026-0075,EXM-0100,SUB-HIST,17.1,C,True,SCH-001
STU-2026-0076,EXM-0100,SUB-HIST,17.3,C,True,SCH-001
STU-2026-0077,EXM-0100,SUB-HIST,22.2,A,True,SCH-001
STU-2026-0078,EXM-0100,SUB-HIST,19.0,B,True,SCH-001
STU-2026-0079,EXM-0100,SUB-HIST,15.1,C,True,SCH-001
STU-2026-0080,EXM-0100,SUB-HIST,21.8,A,True,SCH-001
STU-2026-0081,EXM-0100,SUB-HIST,16.2,C,True,SCH-001
STU-2026-0082,EXM-0100,SUB-HIST,12.2,F,True,SCH-001
STU-2026-0083,EXM-0100,SUB-HIST,20.4,A,True,SCH-001
STU-2026-0084,EXM-0100,SUB-HIST,19.7,B,True,SCH-001
STU-2026-0085,EXM-0100,SUB-HIST,21.9,A,True,SCH-001
STU-2026-0086,EXM-0100,SUB-HIST,16.6,C,True,SCH-001
STU-2026-0087,EXM-0100,SUB-HIST,23.9,A+,True,SCH-001
STU-2026-0088,EXM-0100,SUB-HIST,15.5,C,True,SCH-001
STU-2026-0089,EXM-0100,SUB-HIST,16.9,C,True,SCH-001
STU-2026-0090,EXM-0100,SUB-HIST,18.3,B,True,SCH-001
STU-2026-0091,EXM-0100,SUB-HIST,17.5,B,True,SCH-001
STU-2026-0092,EXM-0100,SUB-HIST,15.0,C,True,SCH-001
STU-2026-0093,EXM-0100,SUB-HIST,16.2,C,True,SCH-001
STU-2026-0094,EXM-0100,SUB-HIST,21.1,A,True,SCH-001
STU-2026-0095,EXM-0100,SUB-HIST,15.6,C,True,SCH-001
STU-2026-0096,EXM-0100,SUB-HIST,18.6,B,True,SCH-001
STU-2026-0097,EXM-0100,SUB-HIST,7.2,F,False,SCH-001
STU-2026-0098,EXM-0100,SUB-HIST,24.0,A+,True,SCH-001
STU-2026-0099,EXM-0100,SUB-HIST,20.8,A,True,SCH-001
STU-2026-0100,EXM-0100,SUB-HIST,17.5,B,True,SCH-001
STU-2026-0101,EXM-0100,SUB-HIST,22.0,A,True,SCH-001
STU-2026-0102,EXM-0100,SUB-HIST,19.9,B,True,SCH-001
STU-2026-0103,EXM-0100,SUB-HIST,18.1,B,True,SCH-001
STU-2026-0104,EXM-0100,SUB-HIST,15.9,C,True,SCH-001
STU-2026-0105,EXM-0100,SUB-HIST,16.5,C,True,SCH-001
STU-2026-0106,EXM-0100,SUB-HIST,15.3,C,True,SCH-001
STU-2026-0107,EXM-0100,SUB-HIST,15.9,C,True,SCH-001
STU-2026-0108,EXM-0100,SUB-HIST,19.7,B,True,SCH-001
STU-2026-0109,EXM-0100,SUB-HIST,22.6,A+,True,SCH-001
STU-2026-0110,EXM-0100,SUB-HIST,7.7,F,False,SCH-001
STU-2026-0111,EXM-0100,SUB-HIST,16.1,C,True,SCH-001
STU-2026-0112,EXM-0100,SUB-HIST,16.1,C,True,SCH-001
STU-2026-0113,EXM-0100,SUB-HIST,19.4,B,True,SCH-001
STU-2026-0114,EXM-0100,SUB-HIST,22.4,A,True,SCH-001
STU-2026-0115,EXM-0100,SUB-HIST,17.6,B,True,SCH-001
STU-2026-0116,EXM-0100,SUB-HIST,23.7,A+,True,SCH-001
STU-2026-0117,EXM-0100,SUB-HIST,19.2,B,True,SCH-001
STU-2026-0118,EXM-0100,SUB-HIST,20.1,A,True,SCH-001
STU-2026-0119,EXM-0100,SUB-HIST,23.4,A+,True,SCH-001
STU-2026-0120,EXM-0100,SUB-HIST,10.8,F,True,SCH-001
STU-2026-0121,EXM-0100,SUB-HIST,21.5,A,True,SCH-001
STU-2026-0122,EXM-0100,SUB-HIST,20.5,A,True,SCH-001
STU-2026-0123,EXM-0100,SUB-HIST,14.8,D,True,SCH-001
STU-2026-0124,EXM-0100,SUB-HIST,22.8,A+,True,SCH-001
STU-2026-0125,EXM-0100,SUB-HIST,19.7,B,True,SCH-001
STU-2026-0126,EXM-0100,SUB-HIST,20.8,A,True,SCH-001
STU-2026-0127,EXM-0100,SUB-HIST,21.3,A,True,SCH-001
STU-2026-0128,EXM-0100,SUB-HIST,11.7,F,True,SCH-001
STU-2026-0129,EXM-0100,SUB-HIST,20.7,A,True,SCH-001
STU-2026-0130,EXM-0100,SUB-HIST,17.8,B,True,SCH-001
STU-2026-0131,EXM-0100,SUB-HIST,20.3,A,True,SCH-001
STU-2026-0132,EXM-0100,SUB-HIST,22.4,A,True,SCH-001
STU-2026-0133,EXM-0101,SUB-MATH,17.0,C,True,SCH-001
STU-2026-0134,EXM-0101,SUB-MATH,23.6,A+,True,SCH-001
STU-2026-0135,EXM-0101,SUB-MATH,24.1,A+,True,SCH-001
STU-2026-0136,EXM-0101,SUB-MATH,21.5,A,True,SCH-001
STU-2026-0137,EXM-0101,SUB-MATH,17.8,B,True,SCH-001
STU-2026-0138,EXM-0101,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0139,EXM-0101,SUB-MATH,16.2,C,True,SCH-001
STU-2026-0140,EXM-0101,SUB-MATH,19.8,B,True,SCH-001
STU-2026-0141,EXM-0101,SUB-MATH,19.1,B,True,SCH-001
STU-2026-0142,EXM-0101,SUB-MATH,17.8,B,True,SCH-001
STU-2026-0143,EXM-0101,SUB-MATH,24.3,A+,True,SCH-001
STU-2026-0144,EXM-0101,SUB-MATH,21.3,A,True,SCH-001
STU-2026-0145,EXM-0101,SUB-MATH,21.8,A,True,SCH-001
STU-2026-0146,EXM-0101,SUB-MATH,11.6,F,True,SCH-001
STU-2026-0147,EXM-0101,SUB-MATH,20.3,A,True,SCH-001
STU-2026-0148,EXM-0101,SUB-MATH,21.4,A,True,SCH-001
STU-2026-0149,EXM-0101,SUB-MATH,17.6,B,True,SCH-001
STU-2026-0150,EXM-0101,SUB-MATH,21.1,A,True,SCH-001
STU-2026-0151,EXM-0101,SUB-MATH,18.3,B,True,SCH-001
STU-2026-0152,EXM-0101,SUB-MATH,18.5,B,True,SCH-001
STU-2026-0153,EXM-0101,SUB-MATH,15.7,C,True,SCH-001
STU-2026-0154,EXM-0101,SUB-MATH,18.2,B,True,SCH-001
STU-2026-0155,EXM-0101,SUB-MATH,23.1,A+,True,SCH-001
STU-2026-0156,EXM-0101,SUB-MATH,18.4,B,True,SCH-001
STU-2026-0157,EXM-0101,SUB-MATH,19.1,B,True,SCH-001
STU-2026-0158,EXM-0101,SUB-MATH,21.9,A,True,SCH-001
STU-2026-0159,EXM-0101,SUB-MATH,20.3,A,True,SCH-001
STU-2026-0160,EXM-0101,SUB-MATH,11.6,F,True,SCH-001
STU-2026-0161,EXM-0101,SUB-MATH,20.2,A,True,SCH-001
STU-2026-0162,EXM-0101,SUB-MATH,18.2,B,True,SCH-001
