studentId,classId,date,status,schoolId
STU-2026-0247,CLS-10A,2026-03-09,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-10,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-11,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-12,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-13,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-16,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-17,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-18,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-19,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-20,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-23,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-24,excused,SCH-001
STU-2026-0247,CLS-10A,2026-03-25,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-26,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-27,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-30,present,SCH-001
STU-2026-0247,CLS-10A,2026-03-31,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-01,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-02,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-03,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-06,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-07,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-08,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-09,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-10,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-13,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-14,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-15,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-16,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-17,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-20,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-21,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-22,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-23,present,SCH-001
STU-2026-0247,CLS-10A,2026-04-24,present,SCH-001
STU-2026-0248,CLS-10A,2025-08-18,present,SCH-001
STU-2026-0248,CLS-10A,2025-08-19,absent,SCH-001
STU-2026-0248,CLS-10A,2025-08-20,present,SCH-001
STU-2026-0248,CLS-10A,2025-08-21,present,SCH-001
STU-2026-0248,CLS-10A,2025-08-22,absent,SCH-001
STU-2026-0248,CLS-10A,2025-08-25,late,SCH-001
STU-2026-0248,CLS-10A,2025-08-26,present,SCH-001
STU-2026-0248,CLS-10A,2025-08-27,present,SCH-001
STU-2026-0248,CLS-10A,2025-08-28,present,SCH-001
STU-2026-0248,CLS-10A,2025-08-29,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-01,absent,SCH-001
STU-2026-0248,CLS-10A,2025-09-02,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-03,absent,SCH-001
STU-2026-0248,CLS-10A,2025-09-04,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-05,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-08,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-09,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-10,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-11,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-12,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-15,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-16,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-17,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-18,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-19,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-22,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-23,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-24,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-25,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-26,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-29,present,SCH-001
STU-2026-0248,CLS-10A,2025-09-30,absent,SCH-001
STU-2026-0248,CLS-10A,2025-10-01,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-02,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-03,absent,SCH-001
STU-2026-0248,CLS-10A,2025-10-06,excused,SCH-001
STU-2026-0248,CLS-10A,2025-10-07,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-08,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-09,absent,SCH-001
STU-2026-0248,CLS-10A,2025-10-10,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-13,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-14,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-15,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-16,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-17,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-20,absent,SCH-001
STU-2026-0248,CLS-10A,2025-10-21,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-22,absent,SCH-001
STU-2026-0248,CLS-10A,2025-10-23,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-24,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-27,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-28,absent,SCH-001
STU-2026-0248,CLS-10A,2025-10-29,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-30,present,SCH-001
STU-2026-0248,CLS-10A,2025-10-31,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-03,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-04,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-05,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-06,excused,SCH-001
STU-2026-0248,CLS-10A,2025-11-07,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-10,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-11,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-12,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-13,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-14,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-17,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-18,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-19,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-20,absent,SCH-001
STU-2026-0248,CLS-10A,2025-11-21,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-24,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-25,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-26,absent,SCH-001
STU-2026-0248,CLS-10A,2025-11-27,present,SCH-001
STU-2026-0248,CLS-10A,2025-11-28,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-01,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-02,late,SCH-001
STU-2026-0248,CLS-10A,2025-12-03,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-04,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-05,excused,SCH-001
STU-2026-0248,CLS-10A,2025-12-08,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-09,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-10,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-11,absent,SCH-001
STU-2026-0248,CLS-10A,2025-12-12,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-15,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-16,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-17,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-18,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-19,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-22,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-23,absent,SCH-001
STU-2026-0248,CLS-10A,2025-12-24,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-25,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-26,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-29,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-30,present,SCH-001
STU-2026-0248,CLS-10A,2025-12-31,absent,SCH-001
STU-2026-0248,CLS-10A,2026-01-01,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-02,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-05,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-06,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-07,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-08,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-09,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-12,absent,SCH-001
STU-2026-0248,CLS-10A,2026-01-13,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-14,late,SCH-001
STU-2026-0248,CLS-10A,2026-01-15,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-16,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-19,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-20,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-21,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-22,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-23,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-26,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-27,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-28,present,SCH-001
STU-2026-0248,CLS-10A,2026-01-29,absent,SCH-001
STU-2026-0248,CLS-10A,2026-01-30,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-02,absent,SCH-001
STU-2026-0248,CLS-10A,2026-02-03,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-04,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-05,absent,SCH-001
STU-2026-0248,CLS-10A,2026-02-06,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-09,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-10,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-11,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-12,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-13,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-16,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-17,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-18,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-19,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-20,excused,SCH-001
STU-2026-0248,CLS-10A,2026-02-23,absent,SCH-001
STU-2026-0248,CLS-10A,2026-02-24,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-25,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-26,present,SCH-001
STU-2026-0248,CLS-10A,2026-02-27,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-02,absent,SCH-001
STU-2026-0248,CLS-10A,2026-03-03,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-04,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-05,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-06,late,SCH-001
STU-2026-0248,CLS-10A,2026-03-09,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-10,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-11,absent,SCH-001
STU-2026-0248,CLS-10A,2026-03-12,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-13,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-16,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-17,absent,SCH-001
STU-2026-0248,CLS-10A,2026-03-18,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-19,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-20,late,SCH-001
STU-2026-0248,CLS-10A,2026-03-23,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-24,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-25,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-26,absent,SCH-001
STU-2026-0248,CLS-10A,2026-03-27,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-30,present,SCH-001
STU-2026-0248,CLS-10A,2026-03-31,absent,SCH-001
STU-2026-0248,CLS-10A,2026-04-01,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-02,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-03,absent,SCH-001
STU-2026-0248,CLS-10A,2026-04-06,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-07,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-08,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-09,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-10,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-13,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-14,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-15,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-16,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-17,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-20,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-21,late,SCH-001
STU-2026-0248,CLS-10A,2026-04-22,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-23,present,SCH-001
STU-2026-0248,CLS-10A,2026-04-24,present,SCH-001
STU-2026-0249,CLS-10A,2025-08-18,absent,SCH-001
STU-2026-0249,CLS-10A,2025-08-19,absent,SCH-001
STU-2026-0249,CLS-10A,2025-08-20,present,SCH-001
STU-2026-0249,CLS-10A,2025-08-21,absent,SCH-001
STU-2026-0249,CLS-10A,2025-08-22,present,SCH-001
STU-2026-0249,CLS-10A,2025-08-25,excused,SCH-001
STU-2026-0249,CLS-10A,2025-08-26,excused,SCH-001
STU-2026-0249,CLS-10A,2025-08-27,present,SCH-001
STU-2026-0249,CLS-10A,2025-08-28,present,SCH-001
STU-2026-0249,CLS-10A,2025-08-29,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-01,absent,SCH-001
STU-2026-0249,CLS-10A,2025-09-02,absent,SCH-001
STU-2026-0249,CLS-10A,2025-09-03,late,SCH-001
STU-2026-0249,CLS-10A,2025-09-04,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-05,absent,SCH-001
STU-2026-0249,CLS-10A,2025-09-08,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-09,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-10,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-11,late,SCH-001
STU-2026-0249,CLS-10A,2025-09-12,absent,SCH-001
STU-2026-0249,CLS-10A,2025-09-15,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-16,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-17,absent,SCH-001
STU-2026-0249,CLS-10A,2025-09-18,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-19,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-22,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-23,late,SCH-001
STU-2026-0249,CLS-10A,2025-09-24,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-25,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-26,absent,SCH-001
STU-2026-0249,CLS-10A,2025-09-29,present,SCH-001
STU-2026-0249,CLS-10A,2025-09-30,absent,SCH-001
STU-2026-0249,CLS-10A,2025-10-01,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-02,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-03,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-06,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-07,late,SCH-001
STU-2026-0249,CLS-10A,2025-10-08,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-09,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-10,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-13,excused,SCH-001
STU-2026-0249,CLS-10A,2025-10-14,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-15,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-16,absent,SCH-001
STU-2026-0249,CLS-10A,2025-10-17,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-20,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-21,late,SCH-001
STU-2026-0249,CLS-10A,2025-10-22,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-23,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-24,late,SCH-001
STU-2026-0249,CLS-10A,2025-10-27,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-28,late,SCH-001
STU-2026-0249,CLS-10A,2025-10-29,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-30,present,SCH-001
STU-2026-0249,CLS-10A,2025-10-31,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-03,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-04,absent,SCH-001
STU-2026-0249,CLS-10A,2025-11-05,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-06,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-07,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-10,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-11,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-12,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-13,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-14,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-17,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-18,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-19,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-20,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-21,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-24,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-25,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-26,present,SCH-001
STU-2026-0249,CLS-10A,2025-11-27,absent,SCH-001
STU-2026-0249,CLS-10A,2025-11-28,present,SCH-001
STU-2026-0249,CLS-10A,2025-12-01,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-02,late,SCH-001
STU-2026-0249,CLS-10A,2025-12-03,present,SCH-001
STU-2026-0249,CLS-10A,2025-12-04,present,SCH-001
STU-2026-0249,CLS-10A,2025-12-05,present,SCH-001
STU-2026-0249,CLS-10A,2025-12-08,late,SCH-001
STU-2026-0249,CLS-10A,2025-12-09,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-10,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-11,present,SCH-001
STU-2026-0249,CLS-10A,2025-12-12,excused,SCH-001
STU-2026-0249,CLS-10A,2025-12-15,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-16,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-17,present,SCH-001
STU-2026-0249,CLS-10A,2025-12-18,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-19,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-22,late,SCH-001
STU-2026-0249,CLS-10A,2025-12-23,present,SCH-001
STU-2026-0249,CLS-10A,2025-12-24,present,SCH-001
STU-2026-0249,CLS-10A,2025-12-25,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-26,late,SCH-001
STU-2026-0249,CLS-10A,2025-12-29,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-30,absent,SCH-001
STU-2026-0249,CLS-10A,2025-12-31,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-01,absent,SCH-001
STU-2026-0249,CLS-10A,2026-01-02,late,SCH-001
STU-2026-0249,CLS-10A,2026-01-05,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-06,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-07,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-08,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-09,absent,SCH-001
STU-2026-0249,CLS-10A,2026-01-12,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-13,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-14,absent,SCH-001
STU-2026-0249,CLS-10A,2026-01-15,absent,SCH-001
STU-2026-0249,CLS-10A,2026-01-16,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-19,absent,SCH-001
STU-2026-0249,CLS-10A,2026-01-20,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-21,late,SCH-001
STU-2026-0249,CLS-10A,2026-01-22,late,SCH-001
STU-2026-0249,CLS-10A,2026-01-23,absent,SCH-001
STU-2026-0249,CLS-10A,2026-01-26,absent,SCH-001
STU-2026-0249,CLS-10A,2026-01-27,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-28,present,SCH-001
STU-2026-0249,CLS-10A,2026-01-29,absent,SCH-001
STU-2026-0249,CLS-10A,2026-01-30,late,SCH-001
STU-2026-0249,CLS-10A,2026-02-02,late,SCH-001
STU-2026-0249,CLS-10A,2026-02-03,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-04,late,SCH-001
STU-2026-0249,CLS-10A,2026-02-05,late,SCH-001
STU-2026-0249,CLS-10A,2026-02-06,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-09,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-10,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-11,absent,SCH-001
STU-2026-0249,CLS-10A,2026-02-12,absent,SCH-001
STU-2026-0249,CLS-10A,2026-02-13,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-16,absent,SCH-001
STU-2026-0249,CLS-10A,2026-02-17,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-18,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-19,excused,SCH-001
STU-2026-0249,CLS-10A,2026-02-20,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-23,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-24,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-25,absent,SCH-001
STU-2026-0249,CLS-10A,2026-02-26,present,SCH-001
STU-2026-0249,CLS-10A,2026-02-27,absent,SCH-001
STU-2026-0249,CLS-10A,2026-03-02,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-03,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-04,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-05,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-06,late,SCH-001
STU-2026-0249,CLS-10A,2026-03-09,late,SCH-001
STU-2026-0249,CLS-10A,2026-03-10,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-11,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-12,excused,SCH-001
STU-2026-0249,CLS-10A,2026-03-13,absent,SCH-001
STU-2026-0249,CLS-10A,2026-03-16,absent,SCH-001
STU-2026-0249,CLS-10A,2026-03-17,late,SCH-001
STU-2026-0249,CLS-10A,2026-03-18,absent,SCH-001
STU-2026-0249,CLS-10A,2026-03-19,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-20,absent,SCH-001
STU-2026-0249,CLS-10A,2026-03-23,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-24,absent,SCH-001
STU-2026-0249,CLS-10A,2026-03-25,late,SCH-001
STU-2026-0249,CLS-10A,2026-03-26,present,SCH-001
STU-2026-0249,CLS-10A,2026-03-27,absent,SCH-001
STU-2026-0249,CLS-10A,2026-03-30,absent,SCH-001
STU-2026-0249,CLS-10A,2026-03-31,absent,SCH-001
STU-2026-0249,CLS-10A,2026-04-01,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-02,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-03,absent,SCH-001
STU-2026-0249,CLS-10A,2026-04-06,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-07,absent,SCH-001
STU-2026-0249,CLS-10A,2026-04-08,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-09,absent,SCH-001
STU-2026-0249,CLS-10A,2026-04-10,absent,SCH-001
STU-2026-0249,CLS-10A,2026-04-13,late,SCH-001
STU-2026-0249,CLS-10A,2026-04-14,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-15,absent,SCH-001
STU-2026-0249,CLS-10A,2026-04-16,absent,SCH-001
STU-2026-0249,CLS-10A,2026-04-17,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-20,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-21,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-22,late,SCH-001
STU-2026-0249,CLS-10A,2026-04-23,present,SCH-001
STU-2026-0249,CLS-10A,2026-04-24,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-18,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-19,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-20,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-21,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-22,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-25,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-26,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-27,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-28,present,SCH-001
STU-2026-0250,CLS-10A,2025-08-29,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-01,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-02,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-03,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-04,absent,SCH-001
STU-2026-0250,CLS-10A,2025-09-05,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-08,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-09,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-10,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-11,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-12,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-15,absent,SCH-001
STU-2026-0250,CLS-10A,2025-09-16,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-17,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-18,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-19,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-22,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-23,late,SCH-001
STU-2026-0250,CLS-10A,2025-09-24,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-25,absent,SCH-001
STU-2026-0250,CLS-10A,2025-09-26,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-29,present,SCH-001
STU-2026-0250,CLS-10A,2025-09-30,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-01,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-02,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-03,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-06,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-07,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-08,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-09,late,SCH-001
STU-2026-0250,CLS-10A,2025-10-10,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-13,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-14,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-15,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-16,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-17,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-20,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-21,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-22,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-23,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-24,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-27,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-28,present,SCH-001
STU-2026-0250,CLS-10A,2025-10-29,present,SCH-001
