busId,timestamp,latitude,longitude,speed,heading,eventType,deviation_meters,is_anomaly,anomaly_type
BUS-005,2025-11-10T12:12:00Z,28.490515,77.377256,0.0,343.0,stop,9.4,0,normal
BUS-005,2025-11-10T12:13:00Z,28.490177,77.378397,0.0,344.5,stop,6.0,0,normal
BUS-005,2025-11-10T12:14:00Z,28.489886,77.379606,0.0,346.0,stop,2.7,0,normal
BUS-005,2025-11-10T12:15:00Z,28.489698,77.380823,0.0,347.5,stop,8.0,0,normal
BUS-005,2025-11-10T12:16:00Z,28.489398,77.382056,0.0,349.0,stop,15.6,0,normal
BUS-005,2025-11-10T12:17:00Z,28.489176,77.383235,0.0,350.5,stop,1.5,0,normal
BUS-005,2025-11-10T12:18:00Z,28.488828,77.384407,0.0,352.0,stop,8.7,0,normal
BUS-005,2025-11-10T12:19:00Z,28.488723,77.385751,0.0,353.5,stop,1.9,0,normal
BUS-005,2025-11-10T12:20:00Z,28.488614,77.386897,0.0,355.0,stop,8.2,0,normal
BUS-005,2025-11-10T12:21:00Z,28.488541,77.388151,11.9,356.5,location,7.2,0,normal
BUS-005,2025-11-10T12:22:00Z,28.488574,77.389395,0.0,358.0,stop,7.2,0,normal
BUS-005,2025-11-10T12:23:00Z,28.488522,77.390592,0.0,359.5,stop,4.5,0,normal
BUS-005,2025-11-10T12:24:00Z,28.488533,77.391868,0.0,1.0,stop,11.0,0,normal
BUS-005,2025-11-10T12:25:00Z,28.488578,77.393053,0.0,2.5,stop,7.4,0,normal
BUS-005,2025-11-10T12:26:00Z,28.488534,77.394347,0.0,4.0,stop,3.2,0,normal
BUS-005,2025-11-10T12:27:00Z,28.488728,77.395492,5.6,5.5,location,7.8,0,normal
BUS-005,2025-11-10T12:28:00Z,28.4889,77.396792,0.0,7.0,stop,8.0,0,normal
BUS-005,2025-11-10T12:29:00Z,28.488971,77.398004,0.0,8.5,stop,7.4,0,normal
BUS-005,2025-11-10T12:30:00Z,28.489196,77.399225,0.0,10.0,stop,12.0,0,normal
BUS-005,2025-11-10T12:31:00Z,28.489459,77.400403,0.0,11.5,stop,7.1,0,normal
BUS-005,2025-11-10T12:32:00Z,28.489712,77.401557,9.2,13.0,location,4.3,0,normal
BUS-005,2025-11-10T12:33:00Z,28.489979,77.402788,5.1,14.5,location,17.6,0,normal
BUS-005,2025-11-10T12:34:00Z,28.490273,77.403982,0.0,16.0,stop,7.1,0,normal
BUS-005,2025-11-10T12:35:00Z,28.490712,77.40517,0.0,17.5,stop,1.0,0,normal
BUS-005,2025-11-10T12:36:00Z,28.491071,77.406368,0.0,19.1,stop,10.6,0,normal
BUS-005,2025-11-10T12:37:00Z,28.491502,77.407501,9.8,20.6,location,13.0,0,normal
BUS-005,2025-11-10T12:38:00Z,28.491925,77.408602,0.0,22.1,stop,8.3,0,normal
BUS-005,2025-11-10T12:39:00Z,28.492427,77.409794,0.0,23.6,stop,5.9,0,normal
BUS-005,2025-11-10T12:40:00Z,28.492872,77.410995,0.0,25.1,stop,3.8,0,normal
BUS-005,2025-11-10T12:41:00Z,28.493508,77.412034,8.7,26.6,location,4.2,0,normal
BUS-005,2025-11-10T12:42:00Z,28.494063,77.413103,10.3,28.1,location,6.4,0,normal
BUS-005,2025-11-10T12:43:00Z,28.494693,77.414184,0.0,29.6,stop,0.6,0,normal
BUS-005,2025-11-10T12:44:00Z,28.495203,77.415316,0.0,31.1,stop,5.3,0,normal
BUS-005,2025-11-10T12:45:00Z,28.495958,77.41632,0.0,32.6,stop,5.6,0,normal
BUS-005,2025-11-10T12:46:00Z,28.496543,77.417324,0.0,34.1,stop,6.1,0,normal
BUS-005,2025-11-10T12:47:00Z,28.497314,77.418334,5.1,35.6,location,12.1,0,normal
BUS-005,2025-11-10T12:48:00Z,28.497947,77.419392,0.0,37.1,stop,9.3,0,normal
BUS-005,2025-11-10T12:49:00Z,28.498773,77.420348,0.0,38.6,stop,13.0,0,normal
BUS-005,2025-11-10T12:50:00Z,28.499577,77.421266,0.0,40.1,stop,8.3,0,normal
BUS-005,2025-11-10T12:51:00Z,28.500318,77.422325,0.0,41.6,stop,1.6,0,normal
BUS-005,2025-11-10T12:52:00Z,28.501204,77.423062,0.0,43.1,stop,7.7,0,normal
BUS-005,2025-11-10T12:53:00Z,28.501999,77.42408,0.0,44.6,stop,13.2,0,normal
BUS-005,2025-11-10T12:54:00Z,28.503001,77.424842,0.0,46.1,stop,7.4,0,normal
BUS-005,2025-11-10T12:55:00Z,28.503801,77.425735,0.0,47.6,stop,5.9,0,normal
BUS-005,2025-11-10T12:56:00Z,28.50467,77.426468,0.0,49.1,stop,11.0,0,normal
BUS-005,2025-11-10T12:57:00Z,28.5057,77.42732,0.0,50.6,stop,7.7,0,normal
BUS-005,2025-11-10T12:58:00Z,28.506682,77.42818,0.0,52.1,stop,9.0,0,normal
BUS-005,2025-11-10T12:59:00Z,28.507607,77.428833,0.0,53.6,stop,12.1,0,normal
BUS-005,2025-11-10T13:00:00Z,28.508624,77.429654,38.1,55.1,location,3.4,0,normal
BUS-005,2025-11-10T13:01:00Z,28.509603,77.430317,43.0,56.6,location,0.5,0,normal
BUS-005,2025-11-10T13:02:00Z,28.51072,77.430931,21.7,58.1,location,4.6,0,normal
BUS-005,2025-11-10T13:03:00Z,28.51178,77.431512,40.5,59.6,location,2.9,0,normal
BUS-005,2025-11-10T13:04:00Z,28.512755,77.432086,37.8,61.1,location,7.4,0,normal
BUS-005,2025-11-10T13:05:00Z,28.513865,77.43271,30.3,62.6,location,3.4,0,normal
BUS-005,2025-11-10T13:06:00Z,28.514969,77.433318,34.1,64.1,location,8.3,0,normal
BUS-005,2025-11-10T13:07:00Z,28.516124,77.433666,48.2,65.6,location,7.9,0,normal
BUS-005,2025-11-10T13:08:00Z,28.517253,77.434275,33.6,67.2,location,5.3,0,normal
BUS-005,2025-11-10T13:09:00Z,28.518386,77.434777,40.6,68.7,location,5.3,0,normal
BUS-005,2025-11-10T13:10:00Z,28.519602,77.435245,31.2,70.2,location,11.9,0,normal
BUS-005,2025-11-10T13:11:00Z,28.520685,77.435635,36.6,71.7,location,6.1,0,normal
BUS-005,2025-11-10T13:12:00Z,28.521839,77.436044,24.0,73.2,location,11.6,0,normal
BUS-005,2025-11-10T13:13:00Z,28.523052,77.436299,37.0,74.7,location,4.2,0,normal
BUS-005,2025-11-10T13:14:00Z,28.524182,77.43668,48.8,76.2,location,3.8,0,normal
BUS-005,2025-11-10T13:15:00Z,28.525549,77.436932,41.5,77.7,location,3.2,0,normal
BUS-005,2025-11-10T13:16:00Z,28.526689,77.43714,31.7,79.2,location,12.5,0,normal
BUS-005,2025-11-10T13:17:00Z,28.52787,77.437369,42.2,80.7,location,6.3,0,normal
BUS-005,2025-11-10T13:18:00Z,28.529093,77.437517,37.4,82.2,location,7.5,0,normal
BUS-005,2025-11-10T13:19:00Z,28.530235,77.437799,32.5,83.7,location,11.3,0,normal
BUS-005,2025-11-10T13:20:00Z,28.531631,77.437839,32.6,85.2,location,15.5,0,normal
BUS-005,2025-11-10T13:21:00Z,28.532704,77.43803,36.5,86.7,location,0.1,0,normal
BUS-005,2025-11-10T13:22:00Z,28.534003,77.437956,29.4,88.2,location,3.1,0,normal
BUS-005,2025-11-10T13:23:00Z,28.535219,77.438033,33.5,89.7,location,13.1,0,normal
BUS-005,2025-11-10T13:24:00Z,28.536563,77.437917,39.7,91.2,location,13.2,0,normal
BUS-005,2025-11-10T13:25:00Z,28.537697,77.437979,38.5,92.7,location,8.4,0,normal
BUS-005,2025-11-10T13:26:00Z,28.538934,77.437855,30.1,94.2,location,9.8,0,normal
BUS-005,2025-11-10T13:27:00Z,28.54012,77.437806,45.8,95.7,location,5.8,0,normal
BUS-005,2025-11-10T13:28:00Z,28.541357,77.437675,34.4,97.2,location,1.7,0,normal
BUS-005,2025-11-10T13:29:00Z,28.542732,77.437518,31.1,98.7,location,5.6,0,normal
BUS-005,2025-11-10T13:30:00Z,28.543817,77.43719,46.8,100.2,location,11.0,0,normal
BUS-005,2025-11-10T13:31:00Z,28.544921,77.436958,34.8,101.7,location,12.6,0,normal
BUS-005,2025-11-10T13:32:00Z,28.546286,77.43673,37.0,103.2,location,9.3,0,normal
BUS-005,2025-11-10T13:33:00Z,28.547463,77.436468,37.4,104.7,location,2.3,0,normal
BUS-005,2025-11-10T13:34:00Z,28.548569,77.436198,38.5,106.2,location,6.4,0,normal
BUS-005,2025-11-10T13:35:00Z,28.549778,77.435831,43.5,107.7,location,13.9,0,normal
BUS-005,2025-11-10T13:36:00Z,28.551048,77.435452,31.7,109.2,location,10.9,0,normal
BUS-005,2025-11-10T13:37:00Z,28.552158,77.43489,23.3,110.7,location,9.2,0,normal
BUS-005,2025-11-10T13:38:00Z,28.553281,77.434558,42.0,112.2,location,9.3,0,normal
BUS-005,2025-11-10T13:39:00Z,28.554506,77.433985,35.1,113.7,location,4.5,0,normal
BUS-005,2025-11-10T13:40:00Z,28.555488,77.433492,32.1,115.3,location,9.2,0,normal
BUS-005,2025-11-10T13:41:00Z,28.556726,77.432901,40.1,116.8,location,13.1,0,normal
BUS-005,2025-11-10T13:42:00Z,28.557895,77.43239,52.0,118.3,location,9.0,0,normal
BUS-005,2025-11-10T13:43:00Z,28.558861,77.431827,48.5,119.8,location,6.8,0,normal
BUS-005,2025-11-10T13:44:00Z,28.559884,77.431187,33.0,121.3,location,5.1,0,normal
BUS-005,2025-11-10T13:45:00Z,28.560952,77.430556,39.7,122.8,location,8.0,0,normal
BUS-005,2025-11-10T13:46:00Z,28.561975,77.42986,35.1,124.3,location,8.6,0,normal
BUS-005,2025-11-10T13:47:00Z,28.562999,77.429133,30.7,125.8,location,3.1,0,normal
BUS-005,2025-11-10T13:48:00Z,28.564003,77.428363,26.4,127.3,location,10.3,0,normal
BUS-005,2025-11-10T13:49:00Z,28.564926,77.427746,38.1,128.8,location,6.7,0,normal
BUS-005,2025-11-10T13:50:00Z,28.56585,77.426817,37.1,130.3,location,8.3,0,normal
BUS-005,2025-11-10T13:51:00Z,28.566883,77.426065,40.1,131.8,location,13.5,0,normal
BUS-005,2025-11-10T13:52:00Z,28.567739,77.425179,37.8,133.3,location,8.8,0,normal
BUS-005,2025-11-10T13:53:00Z,28.568577,77.42425,37.4,134.8,location,14.0,0,normal
BUS-005,2025-11-10T13:54:00Z,28.569434,77.423492,37.9,136.3,location,7.5,0,normal
BUS-005,2025-11-10T13:55:00Z,28.570402,77.422573,41.9,137.8,location,8.5,0,normal
BUS-005,2025-11-10T13:56:00Z,28.571155,77.421654,40.9,139.3,location,4.2,0,normal
BUS-005,2025-11-10T13:57:00Z,28.571934,77.420656,45.3,140.8,location,8.3,0,normal
BUS-005,2025-11-10T13:58:00Z,28.572693,77.419758,43.3,142.3,location,9.7,0,normal
BUS-005,2025-11-10T13:59:00Z,28.573442,77.418736,26.1,143.8,location,10.0,0,normal
BUS-005,2025-11-10T14:00:00Z,28.574201,77.417803,28.1,145.3,location,8.4,0,normal
BUS-005,2025-11-10T14:01:00Z,28.574906,77.416732,42.7,146.8,location,8.1,0,normal
BUS-005,2025-11-10T14:02:00Z,28.575525,77.415644,36.3,148.3,location,10.4,0,normal
BUS-005,2025-11-10T14:03:00Z,28.576037,77.414696,30.3,149.8,location,13.2,0,normal
BUS-005,2025-11-10T14:04:00Z,28.576735,77.413595,37.1,151.3,location,11.6,0,normal
BUS-005,2025-11-10T14:05:00Z,28.577321,77.41241,48.7,152.8,location,12.3,0,normal
BUS-005,2025-11-10T14:06:00Z,28.577831,77.411317,43.0,154.3,location,9.0,0,normal
BUS-005,2025-11-10T14:07:00Z,28.57842,77.41019,38.2,155.8,location,5.4,0,normal
BUS-005,2025-11-10T14:08:00Z,28.578876,77.409122,21.3,157.3,location,10.1,0,normal
BUS-005,2025-11-10T14:09:00Z,28.579333,77.408071,36.1,158.8,location,3.6,0,normal
BUS-005,2025-11-10T14:10:00Z,28.57976,77.40675,38.8,160.3,location,4.8,0,normal
BUS-005,2025-11-10T14:11:00Z,28.580211,77.405662,40.5,161.8,location,7.8,0,normal
BUS-005,2025-11-10T14:12:00Z,28.580446,77.404407,36.7,163.4,location,6.6,0,normal
BUS-005,2025-11-10T14:13:00Z,28.580743,77.403283,45.7,164.9,location,15.7,0,normal
BUS-005,2025-11-10T14:14:00Z,28.581175,77.402072,31.5,166.4,location,5.9,0,normal
BUS-005,2025-11-10T14:15:00Z,28.581424,77.400922,36.2,167.9,location,7.9,0,normal
BUS-005,2025-11-10T14:16:00Z,28.581734,77.399693,40.1,169.4,location,6.4,0,normal
BUS-005,2025-11-10T14:17:00Z,28.581877,77.39848,30.0,170.9,location,4.3,0,normal
BUS-005,2025-11-10T14:18:00Z,28.582104,77.397189,43.4,172.4,location,14.2,0,normal
BUS-005,2025-11-10T14:19:00Z,28.582235,77.396044,44.1,173.9,location,5.8,0,normal
BUS-005,2025-11-10T14:20:00Z,28.582477,77.394866,42.5,175.4,location,6.5,0,normal
BUS-005,2025-11-10T14:21:00Z,28.582427,77.393594,35.2,176.9,location,10.1,0,normal
BUS-005,2025-11-10T14:22:00Z,28.582527,77.392263,36.2,178.4,location,12.6,0,normal
BUS-005,2025-11-10T14:23:00Z,28.582453,77.391053,33.3,179.9,location,5.7,0,normal
BUS-005,2025-11-10T14:24:00Z,28.582537,77.389892,33.8,181.4,location,2.1,0,normal
BUS-005,2025-11-10T14:25:00Z,28.582391,77.388695,30.8,182.9,location,0.1,0,normal
BUS-005,2025-11-10T14:26:00Z,28.582337,77.387371,31.9,184.4,location,1.5,0,normal
BUS-005,2025-11-10T14:27:00Z,28.582259,77.386255,33.6,185.9,location,7.0,0,normal
BUS-005,2025-11-10T14:28:00Z,28.582083,77.384979,40.5,187.4,location,2.6,0,normal
BUS-005,2025-11-10T14:29:00Z,28.581912,77.383831,41.0,188.9,location,2.5,0,normal
BUS-005,2025-11-10T14:30:00Z,28.58167,77.382479,41.9,190.4,location,8.6,0,normal
BUS-005,2025-11-10T14:31:00Z,28.58151,77.381282,0.0,191.9,stop,11.7,0,normal
BUS-005,2025-11-10T14:32:00Z,28.581293,77.380104,0.0,193.4,stop,15.3,0,normal
BUS-005,2025-11-10T14:33:00Z,28.580838,77.378834,0.0,194.9,stop,8.0,0,normal
BUS-005,2025-11-10T14:34:00Z,28.580593,77.3777,0.0,196.4,stop,8.9,0,normal
BUS-005,2025-11-10T14:35:00Z,28.580226,77.376555,0.0,197.9,stop,5.3,0,normal
BUS-005,2025-11-10T14:36:00Z,28.579788,77.375349,0.0,199.4,stop,7.6,0,normal
BUS-005,2025-11-10T14:37:00Z,28.579395,77.374203,0.0,200.9,stop,12.9,0,normal
BUS-005,2025-11-10T14:38:00Z,28.578923,77.373101,0.0,202.4,stop,6.5,0,normal
BUS-005,2025-11-10T14:39:00Z,28.578439,77.371869,9.0,203.9,location,9.5,0,normal
BUS-005,2025-11-10T14:40:00Z,28.577916,77.370826,0.0,205.4,stop,14.5,0,normal
BUS-005,2025-11-10T14:41:00Z,28.577433,77.369768,0.0,206.9,stop,17.9,0,normal
BUS-005,2025-11-10T14:42:00Z,28.576805,77.36863,11.9,208.4,location,11.9,0,normal
BUS-005,2025-11-10T14:43:00Z,28.576221,77.367565,0.0,209.9,stop,11.4,0,normal
BUS-005,2025-11-10T14:44:00Z,28.575551,77.36647,0.0,211.5,stop,2.4,0,normal
BUS-005,2025-11-10T14:45:00Z,28.574939,77.365486,0.0,213.0,stop,18.0,0,normal
BUS-005,2025-11-10T14:46:00Z,28.57427,77.364419,0.0,214.5,stop,6.3,0,normal
BUS-005,2025-11-10T14:47:00Z,28.573526,77.363411,0.0,216.0,stop,5.5,0,normal
BUS-005,2025-11-10T14:48:00Z,28.572753,77.362315,0.0,217.5,stop,10.9,0,normal
BUS-005,2025-11-10T14:49:00Z,28.572011,77.361369,0.0,219.0,stop,8.4,0,normal
BUS-005,2025-11-10T14:50:00Z,28.571307,77.360418,0.0,220.5,stop,15.5,0,normal
BUS-005,2025-11-10T14:51:00Z,28.570426,77.359503,0.0,222.0,stop,11.4,0,normal
BUS-005,2025-11-10T14:52:00Z,28.569646,77.358689,0.0,223.5,stop,4.5,0,normal
BUS-005,2025-11-10T14:53:00Z,28.568676,77.357801,0.0,225.0,stop,4.3,0,normal
BUS-005,2025-11-10T14:54:00Z,28.56794,77.356963,0.0,226.5,stop,9.7,0,normal
BUS-005,2025-11-10T14:55:00Z,28.566933,77.356134,0.0,228.0,stop,10.6,0,normal
BUS-005,2025-11-10T14:56:00Z,28.566053,77.355225,0.0,229.5,stop,10.8,0,normal
BUS-005,2025-11-10T14:57:00Z,28.565011,77.354445,0.0,231.0,stop,1.1,0,normal
BUS-005,2025-11-10T14:58:00Z,28.564079,77.353714,0.0,232.5,stop,7.0,0,normal
BUS-005,2025-11-10T14:59:00Z,28.563203,77.352977,0.0,234.0,stop,4.4,0,normal
BUS-006,2025-11-10T07:00:00Z,28.535498,77.34108,45.8,270.0,location,13.6,0,normal
BUS-006,2025-11-10T07:01:00Z,28.53411,77.340941,46.0,271.5,location,11.1,0,normal
BUS-006,2025-11-10T07:02:00Z,28.532951,77.341026,42.0,273.0,location,11.5,0,normal
BUS-006,2025-11-10T07:03:00Z,28.531631,77.341218,41.6,274.5,location,5.9,0,normal
BUS-006,2025-11-10T07:04:00Z,28.530227,77.34119,34.2,276.0,location,4.7,0,normal
BUS-006,2025-11-10T07:05:00Z,28.528903,77.341407,28.1,277.5,location,0.9,0,normal
BUS-006,2025-11-10T07:06:00Z,28.527651,77.341619,42.3,279.0,location,9.2,0,normal
BUS-006,2025-11-10T07:07:00Z,28.526358,77.34182,34.9,280.5,location,9.7,0,normal
BUS-006,2025-11-10T07:08:00Z,28.525067,77.34208,44.6,282.0,location,12.0,0,normal
BUS-006,2025-11-10T07:09:00Z,28.52381,77.342338,34.9,283.5,location,7.5,0,normal
BUS-006,2025-11-10T07:10:00Z,28.522526,77.342707,40.8,285.0,location,11.9,0,normal
BUS-006,2025-11-10T07:11:00Z,28.521321,77.343129,27.6,286.5,location,8.1,0,normal
BUS-006,2025-11-10T07:12:00Z,28.520044,77.343418,36.1,288.0,location,12.2,0,normal
BUS-006,2025-11-10T07:13:00Z,28.518809,77.34395,38.0,289.5,location,9.7,0,normal
BUS-006,2025-11-10T07:14:00Z,28.517485,77.344307,29.4,291.0,location,4.7,0,normal
BUS-006,2025-11-10T07:15:00Z,28.516263,77.344762,39.1,292.5,location,8.9,0,normal
BUS-006,2025-11-10T07:16:00Z,28.515147,77.345341,36.2,294.1,location,2.7,0,normal
BUS-006,2025-11-10T07:17:00Z,28.513951,77.3459,37.9,295.6,location,0.9,0,normal
BUS-006,2025-11-10T07:18:00Z,28.512728,77.34655,40.6,297.1,location,7.7,0,normal
BUS-006,2025-11-10T07:19:00Z,28.511576,77.347207,36.9,298.6,location,10.2,0,normal
BUS-006,2025-11-10T07:20:00Z,28.510426,77.347721,38.6,300.1,location,6.7,0,normal
BUS-006,2025-11-10T07:21:00Z,28.509296,77.348371,27.8,301.6,location,7.0,0,normal
BUS-006,2025-11-10T07:22:00Z,28.508197,77.34911,25.1,303.1,location,13.7,0,normal
BUS-006,2025-11-10T07:23:00Z,28.507135,77.349829,38.6,304.6,location,13.1,0,normal
BUS-006,2025-11-10T07:24:00Z,28.506007,77.350563,43.8,306.1,location,10.9,0,normal
BUS-006,2025-11-10T07:25:00Z,28.504967,77.351314,38.7,307.6,location,9.9,0,normal
BUS-006,2025-11-10T07:26:00Z,28.503934,77.352166,35.5,309.1,location,8.3,0,normal
BUS-006,2025-11-10T07:27:00Z,28.50293,77.353104,21.7,310.6,location,12.4,0,normal
BUS-006,2025-11-10T07:28:00Z,28.501941,77.353975,35.3,312.1,location,6.4,0,normal
BUS-006,2025-11-10T07:29:00Z,28.501031,77.354715,29.9,313.6,location,7.8,0,normal
BUS-006,2025-11-10T07:30:00Z,28.500054,77.355651,44.1,315.1,location,3.6,0,normal
BUS-006,2025-11-10T07:31:00Z,28.499213,77.356715,37.5,316.6,location,1.8,0,normal
BUS-006,2025-11-10T07:32:00Z,28.498258,77.357676,35.7,318.1,location,15.8,0,normal
BUS-006,2025-11-10T07:33:00Z,28.497403,77.358603,28.4,319.6,location,3.6,0,normal
BUS-006,2025-11-10T07:34:00Z,28.496614,77.359648,41.9,321.1,location,5.4,0,normal
BUS-006,2025-11-10T07:35:00Z,28.495792,77.360661,35.7,322.6,location,3.2,0,normal
BUS-006,2025-11-10T07:36:00Z,28.495002,77.361736,42.7,324.1,location,2.2,0,normal
BUS-006,2025-11-10T07:37:00Z,28.49428,77.362761,33.5,325.6,location,7.2,0,normal
BUS-006,2025-11-10T07:38:00Z,28.493513,77.363938,38.3,327.1,location,6.1,0,normal
BUS-006,2025-11-10T07:39:00Z,28.492791,77.365023,44.8,328.6,location,3.4,0,normal
BUS-006,2025-11-10T07:40:00Z,28.492185,77.366013,40.3,330.1,location,4.8,0,normal
BUS-006,2025-11-10T07:41:00Z,28.491433,77.367274,25.2,331.6,location,15.0,0,normal
BUS-006,2025-11-10T07:42:00Z,28.490913,77.368442,35.5,333.1,location,12.7,0,normal
BUS-006,2025-11-10T07:43:00Z,28.49038,77.369608,27.6,334.6,location,2.1,0,normal
BUS-006,2025-11-10T07:44:00Z,28.489704,77.37073,30.5,336.1,location,13.0,0,normal
BUS-006,2025-11-10T07:45:00Z,28.489251,77.371967,37.2,337.6,location,5.7,0,normal
BUS-006,2025-11-10T07:46:00Z,28.488782,77.373167,40.4,339.1,location,0.8,0,normal
BUS-006,2025-11-10T07:47:00Z,28.488295,77.374446,30.1,340.6,location,4.1,0,normal
BUS-006,2025-11-10T07:48:00Z,28.487836,77.375677,41.4,342.2,location,10.0,0,normal
BUS-006,2025-11-10T07:49:00Z,28.487556,77.376889,36.9,343.7,location,13.5,0,normal
BUS-006,2025-11-10T07:50:00Z,28.487202,77.378208,47.8,345.2,location,12.2,0,normal
BUS-006,2025-11-10T07:51:00Z,28.486829,77.379415,42.0,346.7,location,5.4,0,normal
BUS-006,2025-11-10T07:52:00Z,28.486603,77.380741,33.4,348.2,location,4.9,0,normal
BUS-006,2025-11-10T07:53:00Z,28.486315,77.382058,39.2,349.7,location,9.2,0,normal
BUS-006,2025-11-10T07:54:00Z,28.48604,77.383301,43.4,351.2,location,12.2,0,normal
BUS-006,2025-11-10T07:55:00Z,28.485915,77.38464,36.0,352.7,location,8.9,0,normal
BUS-006,2025-11-10T07:56:00Z,28.485841,77.386,34.5,354.2,location,6.9,0,normal
BUS-006,2025-11-10T07:57:00Z,28.485663,77.387189,31.1,355.7,location,3.7,0,normal
BUS-006,2025-11-10T07:58:00Z,28.485573,77.388564,38.4,357.2,location,9.8,0,normal
BUS-006,2025-11-10T07:59:00Z,28.485494,77.389818,40.8,358.7,location,8.7,0,normal
BUS-006,2025-11-10T08:00:00Z,28.485472,77.391182,27.7,0.2,location,5.6,0,normal
BUS-006,2025-11-10T08:01:00Z,28.485604,77.392491,29.6,1.7,location,3.5,0,normal
BUS-006,2025-11-10T08:02:00Z,28.485595,77.393764,38.3,3.2,location,10.2,0,normal
BUS-006,2025-11-10T08:03:00Z,28.485719,77.395084,33.5,4.7,location,10.1,0,normal
BUS-006,2025-11-10T08:04:00Z,28.48578,77.396377,33.0,6.2,location,10.4,0,normal
BUS-006,2025-11-10T08:05:00Z,28.485983,77.397699,31.4,7.7,location,7.2,0,normal
BUS-006,2025-11-10T08:06:00Z,28.486264,77.399056,40.2,9.2,location,13.4,0,normal
BUS-006,2025-11-10T08:07:00Z,28.486425,77.400271,32.1,10.7,location,6.6,0,normal
BUS-006,2025-11-10T08:08:00Z,28.48659,77.401567,42.9,12.2,location,6.7,0,normal
BUS-006,2025-11-10T08:09:00Z,28.486891,77.40286,43.5,13.7,location,12.6,0,normal
BUS-006,2025-11-10T08:10:00Z,28.487145,77.404056,31.3,15.2,location,5.4,0,normal
BUS-006,2025-11-10T08:11:00Z,28.487601,77.405366,44.5,16.7,location,4.5,0,normal
BUS-006,2025-11-10T08:12:00Z,28.488025,77.406633,37.7,18.2,location,8.4,0,normal
BUS-006,2025-11-10T08:13:00Z,28.488438,77.407914,42.5,19.7,location,13.8,0,normal
BUS-006,2025-11-10T08:14:00Z,28.48884,77.409091,37.1,21.2,location,19.3,0,normal
BUS-006,2025-11-10T08:15:00Z,28.489348,77.410246,29.3,22.7,location,4.9,0,normal
BUS-006,2025-11-10T08:16:00Z,28.489843,77.411535,28.2,24.2,location,15.9,0,normal
BUS-006,2025-11-10T08:17:00Z,28.490399,77.412687,24.1,25.7,location,0.6,0,normal
BUS-006,2025-11-10T08:18:00Z,28.491044,77.41402,36.1,27.2,location,3.3,0,normal
BUS-006,2025-11-10T08:19:00Z,28.491732,77.415047,41.7,28.7,location,11.3,0,normal
BUS-006,2025-11-10T08:20:00Z,28.492319,77.416046,41.4,30.3,location,10.6,0,normal
BUS-006,2025-11-10T08:21:00Z,28.492991,77.417321,40.8,31.8,location,8.2,0,normal
BUS-006,2025-11-10T08:22:00Z,28.493694,77.418372,33.2,33.3,location,10.1,0,normal
BUS-006,2025-11-10T08:23:00Z,28.494498,77.419498,40.6,34.8,location,9.6,0,normal
BUS-006,2025-11-10T08:24:00Z,28.495254,77.420543,31.6,36.3,location,11.2,0,normal
BUS-006,2025-11-10T08:25:00Z,28.49591,77.421723,32.6,37.8,location,3.3,0,normal
BUS-006,2025-11-10T08:26:00Z,28.496831,77.4226,34.5,39.3,location,5.4,0,normal
BUS-006,2025-11-10T08:27:00Z,28.497626,77.423658,29.6,40.8,location,14.6,0,normal
BUS-006,2025-11-10T08:28:00Z,28.498602,77.424651,32.5,42.3,location,4.0,0,normal
BUS-006,2025-11-10T08:29:00Z,28.499444,77.425624,34.5,43.8,location,5.1,0,normal
BUS-006,2025-11-10T08:30:00Z,28.50031,77.426586,44.3,45.3,location,0.4,0,normal
BUS-006,2025-11-10T08:31:00Z,28.501337,77.427467,0.0,46.8,stop,11.8,0,normal
BUS-006,2025-11-10T08:32:00Z,28.502213,77.42835,0.0,48.3,stop,5.0,0,normal
BUS-006,2025-11-10T08:33:00Z,28.503194,77.429238,0.0,49.8,stop,9.7,0,normal
BUS-006,2025-11-10T08:34:00Z,28.504203,77.430086,0.0,51.3,stop,13.9,0,normal
BUS-006,2025-11-10T08:35:00Z,28.505284,77.430758,0.0,52.8,stop,2.6,0,normal
BUS-006,2025-11-10T08:36:00Z,28.506454,77.43163,0.0,54.3,stop,5.9,0,normal
BUS-006,2025-11-10T08:37:00Z,28.5074,77.43227,0.0,55.8,stop,10.4,0,normal
BUS-006,2025-11-10T08:38:00Z,28.508523,77.433156,0.0,57.3,stop,1.8,0,normal
BUS-006,2025-11-10T08:39:00Z,28.509646,77.43375,0.0,58.8,stop,7.9,0,normal
BUS-006,2025-11-10T08:40:00Z,28.510745,77.434468,0.0,60.3,stop,9.4,0,normal
BUS-006,2025-11-10T08:41:00Z,28.511907,77.435098,0.0,61.8,stop,9.7,0,normal
BUS-006,2025-11-10T08:42:00Z,28.513073,77.435727,8.3,63.3,location,12.9,0,normal
BUS-006,2025-11-10T08:43:00Z,28.514296,77.436172,0.0,64.8,stop,11.6,0,normal
BUS-006,2025-11-10T08:44:00Z,28.515384,77.436823,0.0,66.3,stop,8.0,0,normal
BUS-006,2025-11-10T08:45:00Z,28.51658,77.437201,0.0,67.8,stop,9.3,0,normal
BUS-006,2025-11-10T08:46:00Z,28.517845,77.437757,0.0,69.3,stop,9.6,0,normal
BUS-006,2025-11-10T08:47:00Z,28.519094,77.438221,0.0,70.8,stop,8.2,0,normal
BUS-006,2025-11-10T08:48:00Z,28.520399,77.438677,0.0,72.3,stop,5.8,0,normal
